company,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34
Luby 39 s Inc ,0.011642949547218628,0.0,0.004959034066407934,0.00603708495040966,0.016170763260025874,0.01250539025442001,0.0,0.0,0.0646830530401035,0.00905562742561449,0.0,0.0,0.022423458387235876,0.0,0.010349288486416558,0.004312203536006899,0.16472617507546355,0.452996981457525,0.045493747304872795,0.03341957740405347,0.0010780508840017248,0.018758085381630013,0.0,0.0,0.0,0.00517464424320828,0.02738249245364381,0.014877102199223804,0.026520051746442435,0.0,0.013152220784821044,0.016386373436826217,0.008840017248814145,0.00258732212160414,0.00646830530401035
Lumentum Holdings Inc ,0.009641458270563423,0.005363061163000903,0.007231093702922567,0.011388972582103042,0.017414884001205184,0.028321783669780057,0.0,0.0,0.035673395601084665,0.030250075323892737,0.008918348900271166,0.0,0.016028924374811692,0.0,0.030250075323892744,0.001988550768303706,0.025670382645375113,0.3242542934618865,0.01928291654112685,0.03260018077734258,0.010786381440192828,0.06610424826755047,0.003495028623079241,0.021331726423621574,0.0,0.013919855378125942,0.04911117806568244,0.013980114492316963,0.023260018077734257,0.0,0.10244049412473638,0.058752636336245855,0.010726122326001808,0.008436275986742995,0.013377523350406751
Luminex Corporation,0.014205017444758265,0.019189234092041867,0.008888519687655756,0.014038876889848813,0.015534141884033893,0.008223957468017944,0.0,0.0,0.013706595780029907,0.0025751786010965276,0.008971589965110483,0.0,0.00980229273965775,0.0,0.005981059976740323,0.00930387107492939,0.024754942681508556,0.348729024754943,0.019106163814587143,0.015783352716398073,0.009636152184748299,0.03588635986044193,0.0,0.032729689317162323,0.0,0.010300714404386112,0.035554078750623025,0.012792822728027911,0.018773882704768236,0.0,0.2356703771390597,0.026582488785512545,0.008223957468017944,0.010965276624023924,0.02409038046187074
Luna Innovations Incorporated,0.0,0.03328151498021481,0.006712832108535896,0.03236291690220464,0.019149236856981347,0.019431882419446017,0.0,0.0,0.0211984171848502,0.024590163934426233,0.0064301865460712265,0.0,0.032080271339739966,0.0,0.0289711701526286,0.004381006218202374,0.03250423968343697,0.30504522328999406,0.017736009044657997,0.023812888637648393,0.01243640474844545,0.053631995477671016,0.013072357263990957,0.015474844544940646,0.0,0.007419446014697569,0.014344262295081968,0.012153759185980781,0.04246749576031657,0.0,0.14648106274731484,0.012012436404748446,0.005864895421141889,0.012083097795364612,0.044869983041266256
Luther Burbank Corporation,0.011308923972679432,0.0,0.01472399507334005,0.03258313738663084,0.008453700593438584,0.00363901018922853,0.0,0.0,0.05945582801477995,0.04786698018139064,0.0,0.0,0.012484604187660956,0.0,0.03426268055089014,0.04629940656141529,0.03678199529727913,0.4063374762064724,0.0,0.01175680214981525,0.021834061135371174,0.007334005150599038,0.0,0.024073452021050268,0.0,0.011868771694099204,0.1151046915239055,0.018418990034710557,0.01937073116112417,0.0,0.011084984884111523,0.024745269286753996,0.011252939200537455,0.003471055872802598,0.005486507669913783
Lydall Inc ,0.0,0.0,0.0,0.0,0.044773054015198196,0.020538098172109262,0.0,0.0,0.04579995892380366,0.0,0.0,0.0,0.011501334976381188,0.0,0.07106181967549804,0.01807352639145615,0.04682686383240912,0.3653727664818238,0.03820086260012323,0.06592729513247074,0.009858287122612447,0.019100431300061615,0.0,0.004313000616142945,0.0,0.0,0.02485109878825221,0.020538098172109262,0.0,0.0,0.05175600739371534,0.08646539330458,0.029985623331279524,0.006572191415074964,0.018484288354898334
Lyon William Homes,0.005954387147511516,0.0,0.01320076395910572,0.014268059768565329,0.007639591057184586,0.01949219188855185,0.0,0.0,0.0562296371194248,0.07111560498820357,0.0,0.0,0.008088978766430738,0.0,0.020222446916076844,0.02836759914616335,0.0745421862712055,0.4419166385799354,0.0,0.03482754746657679,0.018537243006403775,0.05611729019211325,0.0024154589371980675,0.007134029884282665,0.0,0.010448264239973038,0.029547241882934505,0.01893045725199416,0.005504999438265364,0.0,0.006740815638692282,0.02965958881024604,0.009268621503201888,0.0032580608920346026,0.006572295247724975
LyondellBasell Industries NV,0.004363001745200698,0.005817335660267597,0.027632344386271084,0.0,0.0034904013961605585,0.041739383362420016,0.0,0.0,0.03504944735311227,0.0,0.008289703315881327,0.0,0.004072134962187318,0.0,0.029959278650378125,0.026614310645724257,0.08347876672484002,0.42771960442117474,0.0014543339150668994,0.02326934264107039,0.006544502617801047,0.03781268179173938,0.002326934264107039,0.012070971495055264,0.0,0.005671902268760907,0.030104712041884814,0.043193717277486915,0.005817335660267597,0.0,0.06908086096567773,0.030831878999418263,0.005671902268760907,0.0,0.027923211169284468
M B T Financial Corp,0.014637250742469242,0.0,0.009333899024183284,0.0,0.014425116673737803,0.0,0.0,0.0,0.05388205345778532,0.0,0.0,0.0,0.020577004666949512,0.0,0.04221467967755622,0.06130674586338566,0.007000424268137463,0.4236317352566823,0.0,0.031607976240984305,0.012515910055154858,0.05324565125159101,0.002969876962240136,0.048154433602036494,0.0,0.0,0.07976240984302078,0.035426389478150196,0.027577428935086974,0.0,0.045184556639796356,0.007636826474331777,0.0,0.008909630886720407,0.0
M D C Holdings Inc ,0.0,0.0,0.0056179775280898875,0.0,0.024812734082397005,0.0149812734082397,0.0,0.0,0.04985955056179775,0.004447565543071161,0.0,0.0,0.0,0.0,0.03066479400749064,0.03955992509363296,0.15121722846441946,0.4822097378277153,0.0,0.016151685393258428,0.01053370786516854,0.05711610486891386,0.009597378277153559,0.006554307116104869,0.0,0.0,0.0,0.0273876404494382,0.006554307116104869,0.0,0.007724719101123595,0.037921348314606744,0.0056179775280898875,0.0,0.01147003745318352
M I Homes Inc ,0.0028122203758149046,0.0,0.0,0.0,0.007414035536239294,0.008436661127444714,0.0,0.0,0.04742426179215135,0.0,0.0,0.0,0.006391409945033875,0.0,0.026332608973539565,0.043717244024031696,0.08820145724146747,0.46248242362265113,0.0,0.05292087434488048,0.012654991691167072,0.06787677361625974,0.012015850696663683,0.005752268950530487,0.0,0.0033235331714176145,0.009459286718650133,0.04179982104052154,0.005240956154927777,0.0,0.008947973923047425,0.031701393327368016,0.045634667007541874,0.0,0.009459286718650135
M T Bank Corporation,0.002983050847457627,0.0,0.009084745762711864,0.008949152542372881,0.009084745762711864,0.0025762711864406778,0.0,0.0,0.09911864406779661,0.03755932203389831,0.0,0.0,0.012203389830508475,0.0,0.02359322033898305,0.06915254237288135,0.060610169491525416,0.3901016949152546,0.0,0.019389830508474575,0.01423728813559322,0.04393220338983051,0.0,0.01871186440677966,0.0,0.008542372881355932,0.0808135593220339,0.026169491525423725,0.017084745762711864,0.0,0.016406779661016946,0.015186440677966102,0.002847457627118644,0.011661016949152543,0.0
MACOM Technology Solutions Holdings Inc ,0.006646243314813853,0.0017654083804974298,0.015577132769094969,0.015317513889610054,0.017498312477283343,0.01900410197829586,0.0,0.0,0.008307804143517316,0.021807985876732956,0.018536787995223014,0.0,0.013084791526039774,0.0,0.011527078249130275,0.0025961887948491615,0.046575626979593956,0.3990342177683158,0.013655953060906589,0.024819564878757982,0.01879640687470793,0.03889090814684043,0.006646243314813854,0.0049846824861103905,0.0,0.008255880367620334,0.025234955085933847,0.014538657251155305,0.008307804143517318,0.0,0.18183706319123516,0.01604444675216782,0.0025961887948491615,0.005503920245080222,0.03260813126330547
MAM Software Group Inc ,0.0,0.0,0.005161290322580645,0.08700460829493087,0.01806451612903226,0.036313364055299543,0.0,0.0,0.011981566820276499,0.11133640552995391,0.0,0.0,0.02359447004608295,0.0,0.021198156682027652,0.0,0.049585253456221196,0.3222119815668203,0.009400921658986174,0.005161290322580645,0.011981566820276497,0.011428571428571429,0.0,0.0,0.0,0.01880184331797235,0.022857142857142857,0.05400921658986175,0.01271889400921659,0.0,0.10193548387096774,0.0,0.004792626728110599,0.004055299539170507,0.05640552995391705
MB Financial Inc ,0.012179718513172141,0.0,0.006225189462287983,0.0,0.010194875496210754,0.00920245398773006,0.0,0.0,0.05602670516059185,0.010916636593287623,0.0,0.0,0.010285095633345363,0.0,0.023818116203536632,0.0832731865752436,0.019397329483940816,0.4775351858534827,0.0,0.010736196319018405,0.05043305665824612,0.044298087333092734,0.0037892457596535546,0.006766510285095634,0.0,0.007668711656441717,0.06910862504511008,0.01786358715265247,0.0,0.0,0.020209310718152292,0.0192168892096716,0.017141826055575606,0.013713460844460483,0.0
MBIA Inc ,0.09522374566822361,0.0,0.01069760433930993,0.0,0.013108332077745971,0.005876148862437848,0.0,0.0,0.07638993521169203,0.0,0.0,0.0,0.0,0.0,0.017628446587313544,0.04941991863793883,0.04715986138315505,0.46240771432876276,0.0,0.021395208678619857,0.014163025463311737,0.0539400331475064,0.012354979659484707,0.005876148862437848,0.0,0.0,0.017628446587313547,0.015368389332529757,0.0209431972276631,0.0,0.0,0.03239415398523429,0.028024709959318973,0.0,0.0
MCBC Holdings Inc ,0.007283382168271244,0.0035161155295102553,0.005274173294265383,0.022352448723315193,0.009376308078694015,0.019338635412306404,0.0,0.0,0.018668899120971118,0.04227710339053997,0.005190456257848472,0.0,0.022185014650481373,0.0,0.01598995395562997,0.010464629552113854,0.05182084554206781,0.42260359983256574,0.010380912515696944,0.017245709501883633,0.0018417748011720384,0.038007534533277515,0.0017580577647551276,0.014064462118041021,0.0,0.01691084135621599,0.06169945583926329,0.006529928840519046,0.007534533277521975,0.0,0.10372540812055253,0.004688154039347007,0.02369192130598577,0.01716199246546672,0.018417748011720383
MDC Partners Inc ,0.01687354538401862,0.0069821567106283944,0.0065942591155934835,0.014352211016291699,0.033553141970519784,0.013188518231186967,0.0,0.0,0.08805275407292475,0.008533747090768037,0.0069821567106283944,0.0,0.009309542280837859,0.0,0.0075640031031807605,0.0,0.05682699767261443,0.47148952676493416,0.0032971295577967417,0.02482544608223429,0.04635376260667184,0.06458494957331265,0.0,0.0071761055081458495,0.0,0.016291698991466253,0.013382467028704423,0.010279286268425135,0.0,0.0,0.0,0.04557796741660201,0.027928626842513574,0.0,0.0
MEDIFAST INC,0.0,0.0,0.0,0.0035191702167067978,0.02574550842748657,0.02426375254676792,0.0,0.0,0.0051861455825152804,0.013150583441378033,0.02018892387479163,0.0,0.029449898129283204,0.0,0.031302092980181516,0.0,0.06741989257269863,0.4054454528616411,0.031302092980181516,0.01815150953880348,0.0,0.018336729023893314,0.0,0.029079459159103538,0.0,0.019633265419522136,0.023708094091498426,0.022041118725689944,0.02278199666604927,0.0,0.14595295425078716,0.0011113169105389886,0.0,0.0,0.04223004260048158
MGE Energy Inc ,0.018356456776947704,0.0,0.008537886872998932,0.021771611526147278,0.0,0.0006403415154749199,0.0,0.0,0.0311632870864461,0.005122732123799359,0.0,0.0,0.0,0.0,0.06787620064034151,0.03415154749199573,0.0928495197438634,0.5626467449306296,0.0,0.012379935965848451,0.005122732123799359,0.017502668089647812,0.004055496264674493,0.0046958377801494125,0.0,0.0,0.031163287086446105,0.018783351120597654,0.010032017075773746,0.0,0.007897545357524013,0.01814300960512273,0.014941302027748134,0.007897545357524013,0.004268943436499467
MGM Growth Properties LLC,0.031825325550067354,0.0,0.0034238886394252358,0.007914234396048495,0.0035361472833408173,0.03221823080377189,0.0,0.0,0.06701841041760215,0.010271665918275708,0.005107768298158958,0.0,0.004658733722496633,0.0,0.015323304894476874,0.034070498428378976,0.05287382128423889,0.39548720251459407,0.02722272114952851,0.03502469690166143,0.02901885945217782,0.07476425684777728,0.0056129321957790745,0.021160754378087118,0.0,0.016838796587337227,0.04243376740008981,0.013358778625954198,0.012516838796587337,0.0,0.0,0.05062864840592725,0.004041311180960934,0.003648405927256399,0.0
MGM Resorts International,0.03692920625191541,0.0,0.018924302788844622,0.00199203187250996,0.0017621820410665032,0.014863622433343548,0.0,0.0,0.046199816120134844,0.005822862396567576,0.0018387986515476554,0.0,0.007355194606190622,0.0,0.017698437021146183,0.026356114005516393,0.06550720196138522,0.4839105117989577,0.008197977321483299,0.022984983144345696,0.0016089488201041985,0.07194299724180203,0.01386760649708857,0.010496475635917869,0.0,0.007585044437634079,0.05531719276739197,0.024670548574931044,0.013714373276126264,0.0,0.0021452650934722646,0.02352129941771376,0.007738277658596384,0.007048728164266013,0.0
MIDSTATES PETROLEUM COMPANY INC ,0.007581718045919462,0.0,0.011658679636649742,0.01544953865960947,0.00400543594878764,0.009369859094485372,0.0,0.0,0.04205707746227021,0.032043487590301116,0.0,0.0,0.012588512981904013,0.0,0.021171590015020385,0.015020384807953653,0.044274372362491946,0.5162005579000069,0.0020742436163364566,0.028824833702882486,0.0,0.0806809241112939,0.00522137186181246,0.006079679565124097,0.0,0.007510192403976826,0.052356769902009874,0.024819397754094842,0.018382089979257565,0.0,0.0017166154066232744,0.012373936056076102,0.0076532436878620986,0.020885487447249836,0.0
MINDBODY Inc ,0.008382183750616338,0.0012052813236180355,0.015394729633484906,0.012984166986248838,0.023776913384101244,0.0644825508135649,0.0,0.0,0.014901660001095711,0.06716704103435052,0.019448857722018296,0.0,0.023502985810551692,0.0,0.0296937489727716,0.00854654029474607,0.04848518051827097,0.45345970525393053,0.0038897715444036595,0.01407987728044705,0.01325809455979839,0.04870432257711061,0.006738618309319016,0.004547197720922588,0.0,0.00471155426505232,0.0016983509560072317,0.008820467868295623,0.021640278310414724,0.0,0.025639620884238205,0.016709581986522764,0.019120144633758832,0.01703829507478223,0.001972278529556785
MISONIX Inc ,0.0,0.030556813037573564,0.0,0.006564056133997284,0.03395201448619285,0.004979628791308284,0.0,0.0,0.004300588501584427,0.004300588501584427,0.01041195110909914,0.0,0.0,0.0,0.02467179719330014,0.0,0.05432322317790856,0.33793571751923956,0.013807152557718423,0.02806699864191942,0.014712539610683566,0.04866455409687641,0.013354459031235853,0.07605251244907196,0.0,0.0,0.0995925758261657,0.0074694431869624265,0.013580805794477138,0.019692168401991852,0.07695789950203713,0.010638297872340425,0.0,0.0,0.06541421457673156
MMA Capital Management LLC,0.05713144226927686,0.0,0.03142895192435744,0.0,0.007990411506192568,0.01291783193501132,0.0,0.0,0.052204021840458116,0.00998801438274071,0.0,0.0,0.0,0.0,0.03276068717538953,0.1317086163270742,0.021041416966307097,0.3575709149021171,0.0,0.012118790784392063,0.0,0.03009721667332534,0.0026634705020641895,0.012385137834598482,0.0,0.010520708483153549,0.02836596084698362,0.0351578106272473,0.04261552803302703,0.0,0.0,0.08949260886935677,0.014249567186043413,0.00759089093088294,0.0
MPLX LP,0.01607562742933922,0.0,0.01252459331061951,0.009309467824751668,0.001199673688756658,0.005518498968280628,0.0,0.0007677911608042613,0.06583809203896542,0.011804789097365516,0.0056144728633811605,0.0,0.0047027208599261005,0.0,0.011180958779212052,0.03738183214165747,0.06852536110178031,0.4460866644272749,0.0,0.028168338212006334,0.006238303181534623,0.05451317241710255,0.004126877489322904,0.01602764048178895,0.0,0.007677911608042613,0.025912951677143817,0.022409904505974375,0.03925332309611786,0.0,0.02077834828926532,0.060367580018235056,0.006814146552137819,0.01007725898555593,0.0011036997936561255
MRC Global Inc ,0.03987785162565116,0.0,0.0017064846416382253,0.0038620441889707204,0.010957427698940182,0.01113705766121789,0.0,0.0,0.03853062690856835,0.005119453924914676,0.0,0.0,0.012214837434884138,0.0,0.024519489850907135,0.015448176755882882,0.05496676845697862,0.4556313993174065,0.0009879647925273936,0.0520926890605353,0.0017064846416382253,0.039877851625651155,0.0,0.0014370396982216634,0.0,0.008712053170468834,0.020118555775103287,0.023262080114963175,0.010059277887551643,0.0,0.12951320280222736,0.010508352793245914,0.002245374528471349,0.015717621699299446,0.009789832944135081
MSA Safety Incorporporated,0.0,0.0,0.003767491926803014,0.0,0.04323645496950126,0.016684607104413347,0.0,0.0,0.012199497667743094,0.0,0.0,0.0,0.014531754574811625,0.0,0.013275923932543954,0.022604951560818085,0.08037316110513097,0.36885540007176193,0.024937208467886617,0.10028704700394689,0.0,0.03031933979189092,0.0,0.003946896304269824,0.0,0.0,0.008252601363473269,0.01883745963401507,0.017581628991747398,0.0,0.043415859346968066,0.04736275565123789,0.04808037316110513,0.012558306422676715,0.06889128094725512
MSC Industrial Direct Company Inc ,0.0,0.0,0.0,0.010529019003595274,0.014637904468412944,0.06985105290190036,0.0,0.0,0.013097072419106317,0.03055983564458141,0.0,0.0,0.035695942475603495,0.0,0.03852080123266564,0.0,0.09450436569080636,0.44684129429892083,0.007704160246533128,0.05007704160246533,0.0,0.058038007190549565,0.0,0.0061633281972265025,0.0,0.0,0.03184386235233693,0.0035952747817154596,0.0,0.0,0.07524396507447355,0.0,0.004365690806368772,0.0,0.008731381612737545
MSCI Inc,0.02201558867769725,0.003623683850676877,0.01210173663339259,0.0,0.022152331464515247,0.011759879666347601,0.0,0.0,0.03049364146041297,0.0034185696704498838,0.013879392862026529,0.0,0.02126350335019828,0.0,0.012238479420210585,0.011691508272938602,0.033775468344044844,0.2730753452755372,0.0025297415561329143,0.03069875564063996,0.011281279912484616,0.07281553398058252,0.008546424176124709,0.006016682619991795,0.0,0.011076165732257623,0.17537262409407905,0.012717079174073567,0.015315192123615477,0.0,0.11807739641733891,0.02023793244906331,0.0064952823738547785,0.012580336387255572,0.024750444414057157
MSG Networks Inc ,0.012484848484848484,0.0032727272727272726,0.0,0.0,0.0019393939393939393,0.008484848484848484,0.0,0.0,0.02327272727272727,0.09115151515151515,0.009575757575757576,0.0,0.0036363636363636364,0.0,0.019878787878787878,0.01515151515151515,0.07709090909090908,0.4356363636363639,0.01684848484848485,0.08048484848484848,0.0,0.12387878787878788,0.0,0.007272727272727273,0.0,0.008363636363636365,0.005333333333333333,0.013333333333333334,0.023878787878787878,0.0,0.0,0.010787878787878789,0.0024242424242424242,0.0031515151515151517,0.0026666666666666666
MTS Systems Corporation,0.006045179764556157,0.002545338848234171,0.012249443207126948,0.02815781100859052,0.01845370664969774,0.024180719058224626,0.0,0.0,0.01813553929366847,0.025135221126312435,0.005408845052497614,0.0,0.01813553929366847,0.0,0.011294941139039134,0.01399936366528794,0.053611199490932224,0.378300986318804,0.024657970092268534,0.056474705695195665,0.0,0.06776964683423481,0.0077951002227171495,0.008113267578746421,0.0,0.014953865733375756,0.03977091950365892,0.04311167674196627,0.008908685968819599,0.0,0.07190582246261534,0.0022271714922048997,0.015272033089405028,0.004136175628380528,0.019249125039770918
MV Oil Trust,0.010785599766797844,0.0,0.006121556624398776,0.005830053927998834,0.002040518874799592,0.006267307972598747,0.0,0.0,0.021862702229995624,0.0,0.0,0.0,0.0,0.0,0.02055094009619589,0.14939513190497014,0.03396006413059321,0.5860661711120829,0.009765340329398046,0.014575134819997084,0.007870572802798426,0.029296020988194144,0.007724821454598455,0.016907156391196616,0.0,0.007579070106398484,0.010785599766797844,0.0,0.0,0.0,0.0,0.05261623670018947,0.0,0.0,0.0
Macatawa Bank Corporation,0.013978149100257069,0.0,0.03341902313624679,0.021850899742930592,0.006908740359897173,0.016066838046272493,0.0,0.0,0.037917737789203085,0.07390745501285347,0.0,0.0,0.013174807197943445,0.0,0.008354755784061696,0.05591259640102828,0.03711439588688946,0.34158097686375305,0.0,0.04964652956298201,0.031973007712082266,0.005302056555269923,0.0065874035989717215,0.028116966580976864,0.0,0.04241645244215938,0.03422236503856041,0.02538560411311054,0.022654241645244218,0.0,0.019762210796915165,0.02169023136246787,0.02827763496143959,0.02377892030848329,0.0
Macerich Company The ,0.020263671875,0.0,0.0211181640625,0.0,0.0135498046875,0.04296875,0.0,0.0,0.057373046875,0.0159912109375,0.0,0.0,0.0013427734375,0.0,0.016357421875,0.0439453125,0.0660400390625,0.3524169921875,0.037109375,0.0244140625,0.0037841796875,0.0643310546875,0.0150146484375,0.0025634765625,0.0,0.0509033203125,0.03369140625,0.0323486328125,0.00927734375,0.0,0.0,0.062744140625,0.0010986328125,0.0113525390625,0.0
MacroGenics Inc ,0.004124183755298431,0.057853133234047435,0.005556192003665941,0.0024057738572574178,0.011914308626417687,0.0005155229694123038,0.010711421697788978,0.0,0.009737656088899073,0.00040096230954290296,0.012716233245503495,0.0,0.007561003551380455,0.0,0.008763890480009164,0.0006300836292817047,0.015923931721846717,0.24968495818535916,0.00400962309542903,0.00939397410929087,0.0054989116737312405,0.02617711078015809,0.0,0.06220643830908465,0.004582426394776034,0.016897697330736625,0.01483560545308741,0.0053270706839271395,0.06535685645549319,0.08299919807538089,0.05710848894489632,0.014320082483675105,0.005097949364188338,0.0009737656088899072,0.22671554588154424
Macy 39 s Inc,0.006968641114982578,0.0,0.014962082393933183,0.0020496003279360524,0.009633121541299446,0.048575527772084445,0.0,0.0,0.02295552367288379,0.01906128304980529,0.0,0.0,0.021725763476122158,0.0,0.016191842590694817,0.03258864521418324,0.12789506046320967,0.3904488624718184,0.0,0.00942816150850584,0.010248001639680262,0.03668784587005534,0.009223201475712236,0.004509120721459315,0.0,0.0,0.021315843410534944,0.033408485345357654,0.06476737036277926,0.0,0.035458085673293706,0.011887681902029105,0.023365443738470996,0.021930723508915763,0.00471408075425292
Madrigal Pharmaceuticals Inc ,0.0,0.08382873956644447,0.0,0.018855461478412296,0.010208370864108569,0.00624512099921936,0.03933225244700654,0.0,0.00546448087431694,0.011529454152404972,0.0305650633519486,0.0,0.009727976941091695,0.0,0.0029424127784783522,0.0019816249324446046,0.008346844412418182,0.18351047859244585,0.015492704017294183,0.01321083288296403,0.005284333153185612,0.020116495526331594,0.005044136191677175,0.07428091034648411,0.012910586681078487,0.015132408575031526,0.01645349186332793,0.006905662643367561,0.06299165315558758,0.13841349906923678,0.023479252987449704,0.005284333153185612,0.0008406893652795292,0.0,0.17162072899777822
Magellan Health Inc ,0.006767426122264832,0.0,0.009925558312655087,0.0,0.0,0.006993006993006994,0.011279043537108053,0.0,0.008684863523573201,0.0018046469659372885,0.0,0.0,0.00428603654410106,0.0,0.04218362282878412,0.011730205278592375,0.05334987593052109,0.5886532822016692,0.0,0.04139408978118656,0.010827881795623731,0.060455673358899176,0.0025941800135348522,0.029099932325738778,0.0048499887209564625,0.004737198285585382,0.028987141890367697,0.014211594856756148,0.003609293931874577,0.0,0.007895330475975636,0.004398826979472141,0.03214527408075796,0.0028197608842770133,0.00631626438078051
Magellan Midstream Partners L P ,0.05604146420472952,0.0,0.014447683835438936,0.0022675736961451248,0.0018140589569160999,0.0010366051182377713,0.0,0.0020732102364755425,0.03589245221898283,0.0011661807580174927,0.0,0.0,0.01917719468739877,0.0,0.0384191771946874,0.05798509880142533,0.08286362163913182,0.3848396501457724,0.0005830903790087463,0.020732102364755426,0.003433754454162617,0.030255911888564947,0.0027858762552640105,0.008357628765792031,0.0,0.021120829284094592,0.012568837058632976,0.016909620991253645,0.020796890184645287,0.0,0.04761904761904762,0.08441852931648851,0.006284418529316488,0.010689990281827016,0.015419501133786847
Magnolia Oil Gas Corporation,0.027760252365930597,0.0,0.019801019170104347,0.013055083717544285,0.018393593787915555,0.009366658578015045,0.0,0.0,0.03164280514438244,0.09832564911429265,0.0,0.0,0.0017956806600339724,0.0,0.0031545741324921135,0.02009221062848823,0.007716573647173017,0.5164765833535544,0.0007765105556903664,0.004950254792526086,0.06318854646930357,0.03178840087357438,0.02038340208687212,0.011841785974278088,0.0,0.026449890803203105,0.0033001698616840574,0.04401844212569765,0.01208444552293133,0.0,0.006551807813637466,0.0032031060422227616,0.0030575103130308177,0.0008250424654210143,0.0
Magyar Bancorp Inc ,0.01026438569206843,0.0,0.013063763608087092,0.0,0.0,0.012130637636080872,0.0,0.0,0.0,0.030482115085536547,0.0,0.0,0.024883359253499222,0.0,0.005909797822706065,0.15863141524105753,0.035147744945567654,0.56547433903577,0.0,0.02052877138413686,0.012441679626749611,0.006842923794712286,0.0,0.018973561430793158,0.0,0.0,0.046967340590979775,0.003110419906687403,0.0,0.0,0.0027993779160186624,0.0052877138413685845,0.013374805598755831,0.013685847589424573,0.0
Maiden Holdings Ltd ,0.02158209616662974,0.0,0.004653224019499224,0.011079104808331488,0.006736095723465544,0.006603146465765566,0.0,0.0,0.047285619321958794,0.003146465765566142,0.0,0.00022158209616662973,0.0,0.0,0.018391313981830266,0.038732550409926875,0.026545535120762246,0.5348548637270073,0.0012408597385331266,0.01533348105473078,0.01865721249723022,0.03873255040992687,0.004830489696432528,0.022645690228229563,0.0,0.0245956126744959,0.04015067582539332,0.029160203855528474,0.0030135165078661644,0.0,0.011921116773764678,0.04857079547972523,0.016574340793263906,0.004741856857965876,0.0
Main Street Capital Corporation,0.02782675776945118,0.0,0.0012673572845492615,0.028047167731981487,0.005785761516420541,0.02160017632797002,0.0,0.0,0.10921313643376682,0.06882301080008817,0.0,0.0,0.009312320916905445,0.0,0.010744985673352435,0.04281463522151202,0.01890015428697377,0.3972889574608761,0.0,0.0033061494379545957,0.11395195062816839,0.04887590919109543,0.00969803835133348,0.0010469473220189552,0.0,0.01080008816398501,0.008320476085519066,0.01195724046726912,0.0008265373594886489,0.0,0.0,0.034604364117258105,0.010689883182719859,0.004297994269340974,0.0
Malibu Boats Inc ,0.016865212153660825,0.007161022620800429,0.01378664168116718,0.010975772988890378,0.007696426181234105,0.011310400214161425,0.0,0.0,0.025030116450274392,0.050194083790657214,0.004350153928523625,0.0,0.01412126890643823,0.0,0.01405434346138402,0.023022353098648106,0.028309463257930663,0.40021416142417404,0.005956364609824656,0.012448132780082988,0.010708071208673538,0.036742069334761075,0.0035470485878731093,0.00863338241199304,0.0,0.011377325659215634,0.047717842323651456,0.013652790791058762,0.007964127961450945,0.0,0.073751840449739,0.10554142685048855,0.0054209610493909785,0.011377325659215634,0.018069870164636594
Mallinckrodt plc,0.011713276915316932,0.017373760017934205,0.008742924396121728,0.001457154066020288,0.010424256010760522,0.0006164882587008911,0.025668329316818925,0.0,0.0402398699770218,0.0,0.008518746847503223,0.0,0.014403407498739,0.0,0.019895757439892397,0.011433054979543798,0.035756319004651684,0.34181471725606627,0.009191279493358741,0.006613237684245923,0.009191279493358741,0.04169702404304208,0.003026396906349829,0.05133665863363783,0.006220926974163538,0.02090455640867567,0.09028750770610325,0.01933531356834613,0.01160118814100768,0.021184778344448804,0.08759737712268116,0.03317827719553887,0.0034187076164322143,0.0015131984531749146,0.035644230230342425
Malvern Bancorp Inc ,0.0,0.0,0.039779005524861875,0.0077348066298342545,0.0055248618784530384,0.0,0.0,0.0,0.0,0.012430939226519336,0.0,0.0,0.0,0.0,0.03867403314917127,0.10883977900552486,0.04033149171270718,0.5019337016574585,0.0,0.036740331491712706,0.05220994475138121,0.004143646408839779,0.0066298342541436465,0.01767955801104972,0.0,0.0,0.05635359116022099,0.012430939226519336,0.0,0.0,0.008563535911602211,0.027900552486187846,0.01685082872928177,0.005248618784530387,0.0
Mammoth Energy Services Inc ,0.013146551724137931,0.0,0.008728448275862069,0.021012931034482756,0.007704741379310345,0.017295258620689657,0.0,0.0009698275862068965,0.04030172413793104,0.03647629310344827,0.0,0.0008620689655172414,0.009806034482758621,0.0,0.01605603448275862,0.016864224137931035,0.04380387931034483,0.4590517241379311,0.004256465517241379,0.030226293103448282,0.0037176724137931035,0.05334051724137931,0.0017780172413793104,0.010668103448275863,0.0,0.01697198275862069,0.08502155172413796,0.015517241379310343,0.01605603448275862,0.0,0.010668103448275863,0.015571120689655174,0.024515086206896547,0.013954741379310343,0.005657327586206897
ManTech International Corporation,0.0016147974163241339,0.0,0.015560775102759834,0.014973576042278332,0.031561949500880794,0.03787433940105696,0.0,0.0,0.007339988256018791,0.02657075748678802,0.0,0.0,0.03890193775689959,0.0,0.012771579565472695,0.011597181444509688,0.07633587786259544,0.5744274809160301,0.0,0.04653552554315914,0.0,0.025689958896065766,0.0057251908396946565,0.0,0.0,0.01805637110980622,0.010716382853787433,0.020845566647093364,0.006018790369935408,0.0,0.0035231943628890195,0.00455079271873165,0.0057251908396946565,0.0,0.003082795067527892
